NAME,Gender,COUNTRY,Age,Major teams,Batting style,Bowling style,BATTING_ODIs_Mat,BATTING_ODIs_Inns,BATTING_ODIs_NO,BATTING_ODIs_Runs,BATTING_ODIs_Ave,BATTING_ODIs_BF,BATTING_ODIs_SR,BATTING_ODIs_100,BATTING_ODIs_50,BATTING_T20Is_Mat,BATTING_T20Is_Inns,BATTING_T20Is_NO,BATTING_T20Is_Runs,BATTING_T20Is_Ave,BATTING_T20Is_BF,BATTING_T20Is_SR,BATTING_T20Is_100,BATTING_T20Is_50,BOWLING_ODIs_Mat,BOWLING_ODIs_Inns,BOWLING_ODIs_Balls,BOWLING_ODIs_Runs,BOWLING_ODIs_Wkts,BOWLING_ODIs_Ave,BOWLING_ODIs_Econ,BOWLING_ODIs_SR,BOWLING_ODIs_4w,BOWLING_ODIs_5w,BOWLING_T20Is_Mat,BOWLING_T20Is_Inns,BOWLING_T20Is_Balls,BOWLING_T20Is_Runs,BOWLING_T20Is_Wkts,BOWLING_T20Is_Ave,BOWLING_T20Is_Econ,BOWLING_T20Is_SR,BOWLING_T20Is_4w,BOWLING_T20Is_5w,group
Zehmarad Afzal,1,Pakistan,42.0,"['Cheshire Women,', 'Pakistan Women,', 'Warwickshire Women']",Right-hand bat,Right-arm medium-fast,23.0,23.0,0.0,332.0,14.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,174.0,133.0,2.0,66.5,4.58,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
Beth Morgan,1,England,38.0,"['England Under-23 Women,', 'England Women,', 'Middlesex Women']",Right-hand bat,Right-arm medium-fast,72.0,50.0,6.0,590.0,13.4,1096.0,53.83,0.0,1.0,28.0,22.0,2.0,300.0,15.0,307.0,97.71,0.0,0.0,72.0,40.0,1360.0,960.0,27.0,35.55,4.23,50.3,0.0,0.0,28.0,6.0,82.0,104.0,5.0,20.8,7.6,16.4,0.0,0.0,6
Kate Lowe,1,England,44.0,"['England Women,', 'Nottinghamshire Women']",Right-hand bat,Right-arm medium,8.0,8.0,2.0,105.0,17.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Hannah Lloyd,1,England,40.0,"['Diamonds,', 'England Under-23 Women,', 'England Women,', 'Somerset Women']",Right-hand bat,Right-arm medium,5.0,4.0,0.0,23.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Heather Knight,1,England,29.0,"['Diamonds,', 'England Academy Women,', 'England Women,', 'Rubies']",Right-hand bat,Right-arm offbreak,92.0,88.0,21.0,2503.0,37.35,3596.0,69.6,1.0,17.0,56.0,49.0,12.0,642.0,17.35,581.0,110.49,0.0,1.0,92.0,43.0,1535.0,1101.0,44.0,25.02,4.3,34.8,1.0,1.0,56.0,26.0,399.0,384.0,17.0,22.58,5.77,23.4,0.0,0.0,44
Laura Marsh,1,England,33.0,"['England Development Squad Women,', 'England Women,', 'Otago Women,', 'Rubies,', 'Sydney Sixers Women']",Right-hand bat,"Right-arm fast-medium, Right-arm offbreak",98.0,57.0,11.0,629.0,13.67,939.0,66.98,0.0,1.0,62.0,51.0,6.0,729.0,16.2,734.0,99.31,0.0,1.0,98.0,97.0,5082.0,3300.0,121.0,27.27,3.89,42.0,3.0,1.0,62.0,61.0,1395.0,1215.0,61.0,19.91,5.22,22.8,0.0,0.0,21
Beth Langston,1,England,27.0,"['England Academy Women,', ""England Cricket Board Development Women's XI,"", 'England Women,', 'Essex Women']",Right-hand bat,Right-arm medium,4.0,2.0,1.0,21.0,21.0,21.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,186.0,94.0,2.0,47.0,3.03,93.0,0.0,0.0,2.0,2.0,48.0,44.0,1.0,44.0,5.5,48.0,0.0,0.0,8
Bev Nicholson,1,England,44.0,"['England Women,', 'Yorkshire Women']",Right-hand bat,Right-arm medium,6.0,4.0,1.0,53.0,17.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,72.0,48.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Laura Newton,1,England,42.0,"['Cheshire Women,', 'England Women,', 'Lancashire Women']",Right-hand bat,Right-arm medium,73.0,68.0,4.0,1324.0,20.68,0.0,0.0,0.0,9.0,3.0,3.0,0.0,32.0,10.66,32.0,100.0,0.0,0.0,73.0,38.0,1369.0,973.0,19.0,51.21,4.26,72.0,0.0,0.0,3.0,1.0,24.0,18.0,0.0,0.0,4.5,0.0,0.0,0.0,40
Lynsey Askew,1,England,33.0,"['Australian Capital Territory Women,', 'Diamonds,', 'England Development Squad Women,', 'England Women,', 'Otago Women']",Right-hand bat,Right-arm medium,8.0,5.0,0.0,120.0,24.0,161.0,74.53,0.0,1.0,6.0,1.0,0.0,1.0,1.0,3.0,33.33,0.0,0.0,8.0,7.0,336.0,277.0,6.0,46.16,4.94,56.0,0.0,0.0,6.0,6.0,126.0,126.0,6.0,21.0,6.0,21.0,0.0,0.0,8
Kate Oakenfold,1,England,35.0,"['England Women,', 'South Australia Women,', 'Victoria Women']",Right-hand bat,Right-arm fast-medium,3.0,3.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,60.0,15.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Ritsuko Hiroto,1,Japan,38.0,Japan Women,Right-hand bat,Right-arm medium-fast,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,144.0,143.0,1.0,143.0,5.95,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Aya Fujishiro,1,Japan,45.0,Japan Women,Right-hand bat,Right-arm medium-fast,4.0,4.0,0.0,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
Masumi Ishiyama,1,Japan,38.0,Japan Women,Right-hand bat,Right-arm slow,3.0,3.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,18.0,25.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
Izumi Iimura,1,Japan,39.0,Japan Women,Right-hand bat,Right-arm slow,3.0,3.0,0.0,5.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
Ema Kuribayashi,1,Japan,36.0,Japan Women,Left-hand bat,Right-arm medium-fast,5.0,5.0,0.0,27.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,24.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
Shizuka Kubota,1,Japan,36.0,Japan Women,Right-hand bat,Right-arm slow,5.0,5.0,0.0,27.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
Michiko Kono,1,Japan,45.0,Japan Women,Right-hand bat,Right-arm medium-fast,4.0,4.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,108.0,78.0,2.0,39.0,4.33,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
Kaori Kato,1,Japan,42.0,Japan Women,Right-hand bat,Right-arm medium-fast,5.0,5.0,3.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,239.0,160.0,5.0,32.0,4.01,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
Ayako Miyazaki,1,Japan,37.0,Japan Women,Right-hand bat,Right-arm medium-fast,4.0,4.0,0.0,23.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,60.0,57.0,1.0,57.0,5.7,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
Eriko Sakata,1,Japan,38.0,Japan Women,Right-hand bat,Right-arm slow,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,66.0,75.0,0.0,0.0,6.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
Momoko Saito,1,Japan,38.0,Japan Women,Right-hand bat,Right-arm medium-fast,5.0,5.0,0.0,18.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
Keiko Uchibori,1,Japan,43.0,Japan Women,Right-hand bat,Right-arm medium-fast,5.0,5.0,0.0,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,150.0,131.0,2.0,65.5,5.24,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
Elena Tice,1,Ireland,22.0,Ireland Women,Right-hand bat,Legbreak,15.0,11.0,2.0,14.0,1.55,0.0,0.0,0.0,0.0,25.0,19.0,6.0,155.0,11.92,211.0,73.45,0.0,0.0,15.0,13.0,501.0,380.0,8.0,47.5,4.55,62.6,0.0,0.0,25.0,24.0,432.0,490.0,16.0,30.62,6.8,27.0,0.0,0.0,41
Julie van de Flier,1,Ireland,22.0,Ireland Women,Right-hand bat,Right-arm medium,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Jill Whelan,1,Ireland,33.0,Ireland Women,Right-hand bat,Right-arm medium,29.0,24.0,4.0,332.0,16.6,608.0,54.6,0.0,0.0,8.0,6.0,1.0,34.0,6.8,52.0,65.38,0.0,0.0,29.0,28.0,1228.0,790.0,29.0,27.24,3.85,42.3,0.0,0.0,8.0,8.0,138.0,135.0,4.0,33.75,5.86,34.5,0.0,0.0,8
Heather Whelan,1,Ireland,42.0,"['Ireland Women,', 'Railway Union Women,', 'South Leinster Women']",Right-hand bat,Right-arm medium-fast,39.0,27.0,9.0,102.0,5.66,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,2.0,50.0,0.0,0.0,39.0,39.0,1847.0,1197.0,31.0,38.61,3.88,59.5,0.0,0.0,4.0,4.0,78.0,40.0,6.0,6.66,3.07,13.0,0.0,0.0,30
Sahar Aslam,1,Scotland,37.0,Scotland Women,Right-hand bat,Right-arm medium,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,18.0,13.0,0.0,0.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Kari Anderson,1,Scotland,37.0,Scotland Women,Right-hand bat,Right-arm medium,8.0,8.0,0.0,133.0,16.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,324.0,174.0,8.0,21.75,3.22,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Fiona Campbell,1,Scotland,38.0,Scotland Women,Right-hand bat,Legbreak,4.0,4.0,1.0,5.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,102.0,68.0,5.0,13.6,4.0,20.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
Vari Maxwell,1,Scotland,38.0,Scotland Women,Right-hand bat,Right-arm medium,7.0,7.0,0.0,45.0,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,234.0,166.0,7.0,23.71,4.25,33.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Shona McIntyre,1,Scotland,39.0,Scotland Women,Right-hand bat,Right-arm medium-fast,6.0,6.0,2.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,194.0,127.0,3.0,42.33,3.92,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
Ali Ramsay,1,Scotland,37.0,"['Scotland Under-21s Women,', 'Scotland Women']",Right-hand bat,Right-arm medium-fast,7.0,7.0,1.0,59.0,9.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,48.0,53.0,1.0,53.0,6.62,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
Caroline Sweetman,1,Scotland,36.0,Scotland Women,Right-hand bat,Right-arm slow,4.0,4.0,1.0,4.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
Fiona Urquhart,1,Scotland,32.0,Scotland Women,Right-hand bat,Right-arm fast-medium,8.0,8.0,1.0,41.0,5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,269.0,216.0,4.0,54.0,4.81,67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Kathryn White,1,Scotland,41.0,Scotland Women,Right-hand bat,Right-arm fast-medium,8.0,8.0,0.0,84.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,420.0,220.0,5.0,44.0,3.14,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Nikki Symmons,1,Ireland,37.0,Ireland Women,Right-hand bat,Right-arm medium,4.0,4.0,0.0,15.0,3.75,37.0,40.54,0.0,0.0,3.0,3.0,0.0,110.0,36.66,80.0,137.5,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Isobel Joyce,1,Ireland,36.0,"['Ireland Women,', 'Merrion Women,', 'South Leinster Women']",Right-hand bat,Left-arm medium,79.0,64.0,6.0,995.0,17.15,0.0,0.0,0.0,4.0,55.0,52.0,5.0,944.0,20.08,1017.0,92.82,0.0,1.0,79.0,75.0,3118.0,2010.0,66.0,30.45,3.86,47.2,3.0,0.0,55.0,54.0,1046.0,1017.0,33.0,30.81,5.83,31.6,0.0,0.0,32
Fahima Khatun,1,Bangladesh,27.0,"['Bangladesh Women,', 'Barisal Division Women,', 'Khulna Division Women']",Right-hand bat,Legbreak,12.0,11.0,2.0,54.0,6.0,137.0,39.41,0.0,0.0,45.0,34.0,12.0,236.0,10.72,249.0,94.77,0.0,0.0,12.0,10.0,319.0,229.0,6.0,38.16,4.3,53.1,0.0,0.0,45.0,42.0,637.0,651.0,24.0,27.12,6.13,26.5,1.0,0.0,32
Jannatul Ferdus,1,Bangladesh,20.0,Bangladesh Women,Right-hand bat,Right-arm offbreak,2.0,2.0,0.0,1.0,0.5,13.0,7.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Jahanara Alam,1,Bangladesh,26.0,Bangladesh Women,Right-hand bat,Right-arm medium,35.0,28.0,7.0,138.0,6.57,380.0,36.31,0.0,0.0,56.0,38.0,20.0,122.0,6.77,190.0,64.21,0.0,0.0,35.0,35.0,1378.0,942.0,30.0,31.4,4.1,45.9,0.0,0.0,56.0,56.0,980.0,898.0,39.0,23.02,5.49,25.1,0.0,1.0,32
Khadija Tul Kubra,1,Bangladesh,24.0,Bangladesh Women,Right-hand bat,Right-arm offbreak,30.0,17.0,9.0,44.0,5.5,141.0,31.2,0.0,0.0,40.0,12.0,7.0,19.0,3.8,35.0,54.28,0.0,0.0,30.0,30.0,1411.0,820.0,42.0,19.52,3.48,33.5,2.0,1.0,40.0,40.0,776.0,675.0,38.0,17.76,5.21,20.4,0.0,0.0,32
Sobhana Mostary,1,Bangladesh,17.0,Bangladesh Women,Right-hand bat,Right-arm medium,1.0,1.0,1.0,5.0,0.0,9.0,55.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Lata Mondal,1,Bangladesh,26.0,Bangladesh Women,Right-hand bat,Right-arm medium,22.0,22.0,2.0,333.0,16.65,623.0,53.45,0.0,1.0,35.0,33.0,5.0,281.0,10.03,451.0,62.3,0.0,0.0,22.0,15.0,469.0,283.0,13.0,21.76,3.62,36.0,1.0,0.0,35.0,16.0,150.0,195.0,3.0,65.0,7.8,50.0,0.0,0.0,8
Nahida Akter,1,Bangladesh,19.0,Bangladesh Women,Right-hand bat,Slow left-arm orthodox,13.0,11.0,1.0,19.0,1.9,99.0,19.19,0.0,0.0,28.0,6.0,4.0,10.0,5.0,24.0,41.66,0.0,0.0,13.0,12.0,491.0,307.0,11.0,27.9,3.75,44.6,0.0,0.0,28.0,28.0,564.0,491.0,30.0,16.36,5.22,18.8,0.0,0.0,9
Panna Ghosh,1,Bangladesh,30.0,Bangladesh Women,Right-hand bat,Right-arm medium,26.0,18.0,5.0,131.0,10.07,320.0,40.93,0.0,0.0,34.0,21.0,12.0,77.0,8.55,117.0,65.81,0.0,0.0,26.0,25.0,859.0,588.0,12.0,49.0,4.1,71.5,0.0,0.0,34.0,32.0,537.0,457.0,29.0,15.75,5.1,18.5,0.0,1.0,32
Rumana Ahmed,1,Bangladesh,28.0,Bangladesh Women,Right-hand bat,Legbreak,36.0,35.0,3.0,768.0,24.0,1444.0,53.18,0.0,4.0,58.0,53.0,6.0,663.0,14.1,821.0,80.75,0.0,0.0,36.0,36.0,1599.0,956.0,39.0,24.51,3.58,41.0,1.0,0.0,58.0,58.0,1124.0,1006.0,52.0,19.34,5.37,21.6,0.0,0.0,32
Ritu Moni,1,Bangladesh,26.0,"['Bangladesh Women,', 'Rajshahi Division Women']",Right-hand bat,Right-arm medium,16.0,14.0,6.0,156.0,19.5,289.0,53.97,0.0,0.0,19.0,13.0,3.0,61.0,6.1,89.0,68.53,0.0,0.0,16.0,12.0,225.0,161.0,1.0,161.0,4.29,225.0,0.0,0.0,19.0,11.0,123.0,145.0,4.0,36.25,7.07,30.7,0.0,0.0,0
Suraiya Azmin,1,Bangladesh,20.0,Bangladesh Women,Right-hand bat,Right-arm medium,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,44.0,57.0,2.0,28.5,7.77,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Shohely Akhter,1,Bangladesh,31.0,Bangladesh Women,Right-hand bat,Right-arm offbreak,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,3.0,6.0,50.0,0.0,0.0,2.0,2.0,90.0,49.0,3.0,16.33,3.26,30.0,0.0,0.0,5.0,4.0,78.0,94.0,0.0,0.0,7.23,0.0,0.0,0.0,1
Shathira Jakir,1,Bangladesh,29.0,Bangladesh Women,Right-hand bat,Right-arm offbreak,2.0,2.0,0.0,1.0,0.5,5.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,22.0,26.0,0.0,0.0,7.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Shaila Sharmin,1,Bangladesh,30.0,"['Bangladesh Women,', 'Khulna Division Women']",Right-hand bat,Right-arm offbreak,9.0,8.0,2.0,81.0,13.5,147.0,55.1,0.0,0.0,8.0,7.0,1.0,60.0,10.0,101.0,59.4,0.0,0.0,9.0,4.0,90.0,79.0,1.0,79.0,5.26,90.0,0.0,0.0,8.0,2.0,24.0,36.0,0.0,0.0,9.0,0.0,0.0,0.0,0
Shahanaz Parvin,1,Bangladesh,28.0,Bangladesh Women,Right-hand bat,Right-arm offbreak,2.0,2.0,0.0,2.0,1.0,18.0,11.11,0.0,0.0,2.0,2.0,0.0,28.0,14.0,53.0,52.83,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Salma Khatun,1,Bangladesh,29.0,Bangladesh Women,Right-hand bat,Right-arm offbreak,32.0,30.0,3.0,358.0,13.25,697.0,51.36,0.0,1.0,57.0,40.0,8.0,506.0,15.81,595.0,85.04,0.0,0.0,32.0,31.0,1317.0,785.0,32.0,24.53,3.57,41.1,0.0,0.0,57.0,56.0,1110.0,904.0,50.0,18.08,4.88,22.2,1.0,0.0,32
Tithy Sarkar,1,Bangladesh,29.0,Bangladesh Women,Right-hand bat,Right-arm offbreak,1.0,1.0,0.0,7.0,7.0,19.0,36.84,0.0,0.0,2.0,1.0,1.0,7.0,0.0,12.0,58.33,0.0,0.0,1.0,1.0,12.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,12.0,13.0,0.0,0.0,6.5,0.0,0.0,0.0,1
Chamani Seneviratna,1,United Arab Emirates,41.0,"['Colts Cricket Club Women,', 'Slimline Sport Club Women,', 'Sri Lanka Air Force Sports Club Women,', 'Sri Lanka Women,', 'United Arab Emirates Women']",Right-hand bat,Right-arm medium,80.0,70.0,14.0,832.0,14.85,0.0,0.0,0.0,1.0,48.0,40.0,10.0,334.0,11.13,435.0,76.78,0.0,0.0,80.0,75.0,3291.0,1880.0,72.0,26.11,3.42,45.7,2.0,0.0,48.0,44.0,847.0,672.0,45.0,14.93,4.76,18.8,2.0,1.0,32
Aoife Budd,1,Ireland,39.0,"['Merrion Women,', 'South Leinster Women']",Right-hand bat,Right-arm medium,4.0,4.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,24.0,21.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Laura Boylan,1,Ireland,28.0,"['Ireland Under-17s Women,', 'Ireland Women']",Right-hand bat,Right-arm medium,4.0,4.0,1.0,57.0,19.0,118.0,48.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,60.0,95.0,2.0,47.5,9.5,30.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Caitriona Beggs,1,Ireland,42.0,"['Ireland Women,', 'Malahide Women,', 'North Leinster Women,', 'Northern Districts Women']",Right-hand bat,Right-arm medium,61.0,59.0,10.0,1217.0,24.83,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,8.0,246.0,244.0,3.0,81.33,5.95,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Aoife Beggs,1,Ireland,20.0,Ireland Women,Right-hand bat,Right-arm medium,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,132.0,130.0,5.0,26.0,5.9,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Emma Beamish,1,Ireland,37.0,Ireland Women,Right-hand bat,Right-arm medium-fast,18.0,16.0,0.0,131.0,8.18,0.0,0.0,0.0,0.0,6.0,5.0,1.0,33.0,8.25,74.0,44.59,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
Laura Cullen,1,Ireland,30.0,Ireland Women,Right-hand bat,Right-arm medium-fast,6.0,4.0,1.0,18.0,6.0,77.0,23.37,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,180.0,143.0,7.0,20.42,4.76,25.7,0.0,0.0,5.0,2.0,30.0,21.0,2.0,10.5,4.2,15.0,0.0,0.0,30
Nicola Coffey,1,Ireland,37.0,Ireland Women,Right-hand bat,Left-arm medium-fast,19.0,16.0,0.0,180.0,11.25,454.0,39.64,0.0,0.0,2.0,2.0,0.0,31.0,15.5,40.0,77.5,0.0,0.0,19.0,8.0,207.0,195.0,4.0,48.75,5.65,51.7,0.0,0.0,2.0,2.0,24.0,32.0,0.0,0.0,8.0,0.0,0.0,0.0,34
Laura Delany,1,Ireland,27.0,"['Ireland Under-17s Women,', 'Ireland Women']",Right-hand bat,Right-arm medium,38.0,34.0,4.0,443.0,14.76,1056.0,41.95,0.0,0.0,49.0,41.0,13.0,478.0,17.07,659.0,72.53,0.0,0.0,38.0,18.0,635.0,525.0,13.0,40.38,4.96,48.8,0.0,0.0,49.0,42.0,666.0,707.0,27.0,26.18,6.36,24.6,0.0,0.0,32
